127.0.0.1 - - [17/Jun/2020:11:23:41 +0530] "GET / HTTP/1.1" 404 1074
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:04:27 +0530] "GET /DealConsolidationPlatform/user-mgmt/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 37051
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:04:27 +0530] "GET /DealConsolidationPlatform/user-mgmt/plugins/fastclick/fastclick.js HTTP/1.1" 200 26806
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:04:27 +0530] "GET /DealConsolidationPlatform/user-mgmt/plugins/datepicker/bootstrap-datepicker.js HTTP/1.1" 200 48509
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:04:27 +0530] "GET /DealConsolidationPlatform/user-mgmt/dist/js/app.min.js HTTP/1.1" 200 9935
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:04:27 +0530] "GET /DealConsolidationPlatform/user-mgmt/plugins/flot/jquery.flot.min.js HTTP/1.1" 200 52301
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:04:27 +0530] "GET /DealConsolidationPlatform/user-mgmt/plugins/flot/jquery.flot.pie.min.js HTTP/1.1" 200 12024
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:04:27 +0530] "GET /DealConsolidationPlatform/user-mgmt/plugins/flot/jquery.flot.resize.min.js HTTP/1.1" 200 2023
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:04:27 +0530] "GET /DealConsolidationPlatform/user-mgmt/plugins/flot/jquery.flot.categories.min.js HTTP/1.1" 200 2457
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:04:27 +0530] "GET /DealConsolidationPlatform/user-mgmt/components/angular-ui-router/release/angular-ui-router.min.js HTTP/1.1" 200 32447
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:04:27 +0530] "GET /DealConsolidationPlatform/user-mgmt/js/services/userService.js HTTP/1.1" 200 3022
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:04:27 +0530] "GET /DealConsolidationPlatform/user-mgmt/js/app.js HTTP/1.1" 200 10237
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:04:27 +0530] "GET /DealConsolidationPlatform/user-mgmt/js/controller/userController.js HTTP/1.1" 200 10434
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:04:27 +0530] "GET /DealConsolidationPlatform/user-mgmt/js/controller/fileUploadController.js HTTP/1.1" 200 855
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:04:27 +0530] "GET /DealConsolidationPlatform/user-mgmt/js/controller/reportsController.js HTTP/1.1" 200 11079
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:04:27 +0530] "GET /DealConsolidationPlatform/user-mgmt/js/controller/makerdashController.js HTTP/1.1" 200 2808
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:04:27 +0530] "GET /DealConsolidationPlatform/user-mgmt/dist/img/axis-bank-logo.png HTTP/1.1" 200 2182
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:04:27 +0530] "GET /DealConsolidationPlatform/user-mgmt/js/controller/groupController.js HTTP/1.1" 200 7786
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:04:27 +0530] "GET /DealConsolidationPlatform/user-mgmt/js/services/groupService.js HTTP/1.1" 200 4849
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:04:27 +0530] "GET /DealConsolidationPlatform/user-mgmt/js/services/groupAssignmentService.js HTTP/1.1" 200 966
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:04:27 +0530] "GET /DealConsolidationPlatform/user-mgmt/js/controller/groupAssignmentController.js HTTP/1.1" 200 2048
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:04:27 +0530] "GET /DealConsolidationPlatform/user-mgmt/js/controller/counterPartyController.js HTTP/1.1" 200 3452
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:04:27 +0530] "GET /DealConsolidationPlatform/user-mgmt/js/controller/roleController.js HTTP/1.1" 200 6992
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:04:27 +0530] "GET /DealConsolidationPlatform/user-mgmt/js/services/reportService.js HTTP/1.1" 200 6034
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:04:27 +0530] "GET /DealConsolidationPlatform/user-mgmt/js/services/requestService.js HTTP/1.1" 200 1050
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:04:27 +0530] "GET /DealConsolidationPlatform/user-mgmt/js/services/commonService.js HTTP/1.1" 200 134
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:04:27 +0530] "GET /DealConsolidationPlatform/user-mgmt/lib/popover.js HTTP/1.1" 200 6824
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:04:27 +0530] "GET /DealConsolidationPlatform/user-mgmt/lib/multi-select.js HTTP/1.1" 200 14484
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:04:27 +0530] "GET /DealConsolidationPlatform/user-mgmt/js/services/httpInterceptorService.js HTTP/1.1" 200 1062
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:04:27 +0530] "GET /DealConsolidationPlatform/user-mgmt/js/services/roleService.js HTTP/1.1" 200 2412
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:04:27 +0530] "GET /DealConsolidationPlatform/user-mgmt/lib/angular-growl.js HTTP/1.1" 200 6710
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:04:27 +0530] "GET /DealConsolidationPlatform/user-mgmt/js/services/menuService.js HTTP/1.1" 200 496
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:04:27 +0530] "GET /DealConsolidationPlatform/user-mgmt/components/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 66624
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:04:27 +0530] "GET /DealConsolidationPlatform/user-mgmt/lib/css/app.css HTTP/1.1" 200 112
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:04:28 +0530] "GET /DealConsolidationPlatform/user-mgmt/plugins/datepicker/bootstrap-datepicker.js HTTP/1.1" 200 48509
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:04:28 +0530] "GET /DealConsolidationPlatform/user-mgmt/dist/js/app.min.js HTTP/1.1" 200 9935
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:04:28 +0530] "GET /umgmt/user-mgmt/dist/img/loader-64x/axis-loader.gif HTTP/1.1" 404 1145
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:04:28 +0530] "GET /DealConsolidationPlatform/api/users/getUserDetails HTTP/1.1" 200 7387
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:04:28 +0530] "GET /DealConsolidationPlatform/user-mgmt/dashboard.html HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:07:43 +0530] "GET /DealConsolidationPlatform/ HTTP/1.1" 200 8601
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:07:43 +0530] "GET /DealConsolidationPlatform/user-mgmt/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 37051
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:07:43 +0530] "GET /DealConsolidationPlatform/user-mgmt/lib/jquery-val.js HTTP/1.1" 200 50278
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:07:43 +0530] "GET /DealConsolidationPlatform/user-mgmt/plugins/jQuery/jquery.min.js HTTP/1.1" 200 85596
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:07:43 +0530] "GET /DealConsolidationPlatform/user-mgmt/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 146011
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:07:43 +0530] "GET /DealConsolidationPlatform/user-mgmt/lib/pan.js HTTP/1.1" 200 13247
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:07:43 +0530] "GET /DealConsolidationPlatform/user-mgmt/components/font-awesome/css/font-awesome.css HTTP/1.1" 200 31002
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:07:43 +0530] "GET /DealConsolidationPlatform/user-mgmt/img/axis-bar.png HTTP/1.1" 200 32976
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:07:46 +0530] "GET /DealConsolidationPlatform/user-mgmt/components/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 66624
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:07:46 +0530] "POST /DealConsolidationPlatform/login HTTP/1.1" 200 309
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:07:47 +0530] "GET /DealConsolidationPlatform/api/users/getUserDetails HTTP/1.1" 200 5987
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:07:49 +0530] "GET /DealConsolidationPlatform/usermanagement HTTP/1.1" 200 11511
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:07:49 +0530] "GET /DealConsolidationPlatform/user-mgmt/components/font-awesome/css/font-awesome.css HTTP/1.1" 200 31002
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:07:49 +0530] "GET /DealConsolidationPlatform/user-mgmt/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 146011
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:07:49 +0530] "GET /DealConsolidationPlatform/user-mgmt/lib/css/angular-growl.css HTTP/1.1" 200 20156
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:07:49 +0530] "GET /DealConsolidationPlatform/user-mgmt/lib/css/ion-icons.css HTTP/1.1" 200 60802
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:07:49 +0530] "GET /DealConsolidationPlatform/user-mgmt/plugins/datepicker/datepicker3.css HTTP/1.1" 200 34627
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:07:49 +0530] "GET /DealConsolidationPlatform/user-mgmt/plugins/select2/select2.min.css HTTP/1.1" 200 17380
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:07:49 +0530] "GET /DealConsolidationPlatform/user-mgmt/dist/css/AdminLTE.min.css HTTP/1.1" 200 108522
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:07:49 +0530] "GET /DealConsolidationPlatform/user-mgmt/dist/css/skins/skin-blue.min.css HTTP/1.1" 200 3599
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:07:49 +0530] "GET /DealConsolidationPlatform/user-mgmt/plugins/jQuery/jquery.min.js HTTP/1.1" 200 85596
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:07:49 +0530] "GET /DealConsolidationPlatform/user-mgmt/components/sparklines/sparkline.min.js HTTP/1.1" 200 43251
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:07:49 +0530] "GET /DealConsolidationPlatform/user-mgmt/components/jquery/dist/jquery-ui.min.js HTTP/1.1" 200 228088
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:07:49 +0530] "GET /DealConsolidationPlatform/user-mgmt/components/angular/angular.min.js HTTP/1.1" 200 158233
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:07:49 +0530] "GET /DealConsolidationPlatform/user-mgmt/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 37051
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:07:49 +0530] "GET /DealConsolidationPlatform/user-mgmt/dist/js/app.min.js HTTP/1.1" 200 9935
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:07:49 +0530] "GET /DealConsolidationPlatform/user-mgmt/plugins/fastclick/fastclick.js HTTP/1.1" 200 26806
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:07:49 +0530] "GET /DealConsolidationPlatform/user-mgmt/plugins/flot/jquery.flot.resize.min.js HTTP/1.1" 200 2023
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:07:49 +0530] "GET /DealConsolidationPlatform/user-mgmt/plugins/datepicker/bootstrap-datepicker.js HTTP/1.1" 200 48509
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:07:49 +0530] "GET /DealConsolidationPlatform/user-mgmt/plugins/flot/jquery.flot.min.js HTTP/1.1" 200 52301
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:07:49 +0530] "GET /DealConsolidationPlatform/user-mgmt/plugins/flot/jquery.flot.categories.min.js HTTP/1.1" 200 2457
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:07:49 +0530] "GET /DealConsolidationPlatform/user-mgmt/plugins/flot/jquery.flot.pie.min.js HTTP/1.1" 200 12024
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:07:49 +0530] "GET /DealConsolidationPlatform/user-mgmt/js/app.js HTTP/1.1" 200 10237
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:07:49 +0530] "GET /DealConsolidationPlatform/user-mgmt/components/angular-ui-router/release/angular-ui-router.min.js HTTP/1.1" 200 32447
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:07:49 +0530] "GET /DealConsolidationPlatform/user-mgmt/js/services/userService.js HTTP/1.1" 200 3022
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:07:49 +0530] "GET /DealConsolidationPlatform/user-mgmt/js/controller/userController.js HTTP/1.1" 200 10434
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:07:50 +0530] "GET /DealConsolidationPlatform/user-mgmt/js/controller/groupController.js HTTP/1.1" 200 7786
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:07:50 +0530] "GET /DealConsolidationPlatform/user-mgmt/js/controller/reportsController.js HTTP/1.1" 200 11079
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:07:50 +0530] "GET /DealConsolidationPlatform/user-mgmt/js/controller/makerdashController.js HTTP/1.1" 200 2808
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:07:50 +0530] "GET /DealConsolidationPlatform/user-mgmt/js/services/groupService.js HTTP/1.1" 200 4849
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:07:50 +0530] "GET /DealConsolidationPlatform/user-mgmt/js/controller/groupAssignmentController.js HTTP/1.1" 200 2048
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:07:50 +0530] "GET /DealConsolidationPlatform/user-mgmt/js/controller/counterPartyController.js HTTP/1.1" 200 3452
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:07:50 +0530] "GET /DealConsolidationPlatform/user-mgmt/js/controller/roleController.js HTTP/1.1" 200 6992
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:07:50 +0530] "GET /DealConsolidationPlatform/user-mgmt/js/services/groupAssignmentService.js HTTP/1.1" 200 966
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:07:50 +0530] "GET /DealConsolidationPlatform/user-mgmt/js/services/reportService.js HTTP/1.1" 200 6034
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:07:50 +0530] "GET /DealConsolidationPlatform/user-mgmt/js/controller/fileUploadController.js HTTP/1.1" 200 855
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:07:50 +0530] "GET /DealConsolidationPlatform/user-mgmt/js/services/requestService.js HTTP/1.1" 200 1050
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:07:50 +0530] "GET /DealConsolidationPlatform/user-mgmt/js/services/roleService.js HTTP/1.1" 200 2412
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:07:50 +0530] "GET /DealConsolidationPlatform/user-mgmt/js/services/menuService.js HTTP/1.1" 200 496
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:07:50 +0530] "GET /DealConsolidationPlatform/user-mgmt/js/services/httpInterceptorService.js HTTP/1.1" 200 1062
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:07:50 +0530] "GET /DealConsolidationPlatform/user-mgmt/js/services/commonService.js HTTP/1.1" 200 134
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:07:50 +0530] "GET /DealConsolidationPlatform/user-mgmt/lib/multi-select.js HTTP/1.1" 200 14484
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:07:50 +0530] "GET /DealConsolidationPlatform/user-mgmt/lib/popover.js HTTP/1.1" 200 6824
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:07:50 +0530] "GET /DealConsolidationPlatform/user-mgmt/lib/angular-growl.js HTTP/1.1" 200 6710
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:07:50 +0530] "GET /DealConsolidationPlatform/user-mgmt/lib/css/app.css HTTP/1.1" 200 112
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:07:50 +0530] "GET /DealConsolidationPlatform/user-mgmt/dist/img/axis-bank-logo.png HTTP/1.1" 200 2182
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:07:50 +0530] "GET /DealConsolidationPlatform/user-mgmt/plugins/datepicker/bootstrap-datepicker.js HTTP/1.1" 200 48509
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:07:50 +0530] "GET /DealConsolidationPlatform/user-mgmt/components/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 66624
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:07:50 +0530] "GET /DealConsolidationPlatform/user-mgmt/dist/js/app.min.js HTTP/1.1" 200 9935
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:07:50 +0530] "GET /umgmt/user-mgmt/dist/img/loader-64x/axis-loader.gif HTTP/1.1" 404 1145
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:07:50 +0530] "GET /DealConsolidationPlatform/user-mgmt/dashboard.html HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:07:50 +0530] "GET /DealConsolidationPlatform/api/users/getUserDetails HTTP/1.1" 200 5987
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:07:58 +0530] "GET /DealConsolidationPlatform/user-mgmt/roleManagement.html HTTP/1.1" 200 2727
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:07:58 +0530] "GET /DealConsolidationPlatform/api/roles/getAllRoles HTTP/1.1" 200 9456
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:07:58 +0530] "GET /DealConsolidationPlatform/api/users/checker/get HTTP/1.1" 200 318
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:08:00 +0530] "GET /DealConsolidationPlatform/user-mgmt/roleCreation.html HTTP/1.1" 200 3128
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:08:00 +0530] "GET /DealConsolidationPlatform/api/users/checker/get HTTP/1.1" 200 318
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:08:03 +0530] "GET /DealConsolidationPlatform/user-mgmt/usermanagement.html HTTP/1.1" 200 2134
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:08:03 +0530] "GET /DealConsolidationPlatform/api/users/checker/get HTTP/1.1" 200 318
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:08:03 +0530] "GET /DealConsolidationPlatform/api/roles/getAllRoles HTTP/1.1" 200 9456
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:08:03 +0530] "GET /DealConsolidationPlatform/api/users/getAllUsers?fetchOnlyActive=false HTTP/1.1" 200 26819
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:08:05 +0530] "GET /DealConsolidationPlatform/api/users/getUserById?id=1 HTTP/1.1" 200 5994
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:08:05 +0530] "GET /DealConsolidationPlatform/user-mgmt/userdetailsview.html HTTP/1.1" 200 3413
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:08:05 +0530] "GET /DealConsolidationPlatform/api/users/checker/get HTTP/1.1" 200 318
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:08:05 +0530] "GET /DealConsolidationPlatform/api/roles/getAllRoles HTTP/1.1" 200 9456
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:08:08 +0530] "GET /DealConsolidationPlatform/user-mgmt/bootstrap/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
